player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
217,4,1,2025-08-29T15:50:00Z,True,10,Al Riyadh,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,241,0,0,0
217,10,2,2025-09-13T18:00:00Z,True,14,Al Qadsiah,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,45,250,3,21,-18
217,21,3,2025-09-19T18:00:00Z,False,1,Al Ahli,3,3,False,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,36,1,45,242,2,17,-15
217,27,4,2025-09-25T18:00:00Z,True,2,Al Okhdood,3,1,False,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,52,1,45,237,8,19,-11
217,37,5,2025-10-18T14:45:00Z,False,6,Al Ettifaq,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,228,8,13,-5
217,49,6,2025-10-24T18:00:00Z,False,7,Al Ittihad,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,221,4,13,-9
217,57,7,2025-10-31T14:50:00Z,True,11,Al Shabab,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,213,2,8,-6
217,63,8,2025-11-07T17:30:00Z,False,18,Al Najmah,2,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,213,5,14,-9
217,75,9,2025-11-22T14:40:00Z,True,3,Al Fateh,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,218,6,3,3
217,92,10,2025-12-26T17:30:00Z,True,8,Al Khaleej,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,213,3,5,-2
217,103,11,2025-12-31T17:30:00Z,False,15,Al Kholood,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,208,2,4,-2
217,116,12,2026-01-04T17:30:00Z,False,13,Damac,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,207,1,3,-2
217,119,13,2026-01-08T14:55:00Z,True,17,Al Hazem,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,201,0,5,-5
217,126,14,2026-01-14T17:30:00Z,False,1,Al Ahli,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,199,0,0,-2
217,142,15,2026-01-18T17:30:00Z,False,10,Al Riyadh,1,3,False,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,62,0,43,198,0,1,-1
217,144,16,2026-01-22T15:15:00Z,True,17,Al Hazem,2,2,False,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,58,1,43,197,0,1,-1
217,159,17,2026-01-26T17:30:00Z,False,9,Al Nassr,1,0,False,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,44,1,43,195,0,2,-2
217,163,18,2026-01-30T13:50:00Z,True,2,Al Okhdood,1,0,False,84,1,0,1,0,0,0,0,0,0,0,0,0,1,0,31,4,3,1,0,61,10,43,193,0,2,-2
217,171,19,2026-02-03T17:30:00Z,False,6,Al Ettifaq,1,0,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,6,3,0,0,42,4,43,192,0,1,-1
217,180,20,2026-02-07T15:30:00Z,True,8,Al Khaleej,1,1,False,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,52,1,42,458,257,20,237
217,197,21,2026-02-12T15:45:00Z,False,13,Damac,2,1,False,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,55,1,42,774,338,41,297
217,198,22,2026-02-20T19:00:00Z,True,4,Al Fayha,2,3,False,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,68,1,42,874,131,49,82
217,82,23,2026-02-24T19:00:00Z,True,5,Al Hilal,1,1,False,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,45,1,42,941,142,89,53
217,212,24,2026-02-28T19:00:00Z,False,14,Al Qadsiah,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,896,72,122,-50
217,216,25,2026-03-06T19:00:00Z,True,3,Al Fateh,3,2,False,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,1,0,1,46,1,42,822,52,119,-67
217,233,26,2026-03-12T19:00:00Z,False,16,NEOM S.C.,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,844,94,81,13
217,236,27,2026-04-04T18:00:00Z,False,5,Al Hilal,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,957,82,49,33
217,244,28,2026-04-11T16:00:00Z,True,15,Al Kholood,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,829,38,89,-51
217,252,29,2026-04-23T16:10:00Z,False,18,Al Najmah,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,720,16,135,-119
217,261,30,2026-04-29T16:10:00Z,True,7,Al Ittihad,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,733,31,63,-32
217,277,31,2026-05-03T16:00:00Z,False,11,Al Shabab,1,5,False,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,62,1,42,742,35,33,2
217,280,32,2026-05-11T18:00:00Z,True,1,Al Ahli,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,757,41,28,13
217,288,33,2026-05-15T18:00:00Z,True,10,Al Riyadh,1,1,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,42,751,27,29,-2
217,299,34,2026-05-21T18:00:00Z,False,17,Al Hazem,2,0,False,16,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,34,1,42,769,38,21,17
