player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
554,306,1,2025-08-28T16:05:00Z,True,17,Al Hazem,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,0,0,0
554,17,2,2025-09-14T15:50:00Z,True,16,NEOM S.C.,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,4,3,1
554,19,3,2025-09-18T15:40:00Z,False,15,Al Kholood,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,54,2,1,1
554,32,4,2025-09-26T15:40:00Z,True,6,Al Ettifaq,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,67,11,5,6
554,42,5,2025-10-19T15:10:00Z,False,12,Al Taawoun,6,1,False,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,14,0,40,76,6,5,1
554,53,6,2025-10-25T14:55:00Z,False,11,Al Shabab,1,1,False,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,23,1,40,76,3,4,-1
554,62,7,2025-10-30T15:15:00Z,True,3,Al Fateh,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,2,20,14,0,0,0,35,4,40,73,0,2,-2
554,69,8,2025-11-06T17:30:00Z,False,10,Al Riyadh,1,1,False,72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,45,6,0,0,0,68,3,40,77,1,0,1
554,80,9,2025-11-22T13:40:00Z,True,18,Al Najmah,0,0,False,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42,6,1,0,0,81,9,40,83,4,2,2
554,96,10,2025-12-27T13:00:00Z,False,14,Al Qadsiah,1,1,False,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,60,1,40,250,14,4,10
554,104,11,2025-12-30T17:30:00Z,False,2,Al Okhdood,0,1,False,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,52,1,40,248,1,4,-3
554,116,12,2026-01-04T17:30:00Z,True,5,Al Hilal,0,2,False,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,0,0,0,61,2,40,249,3,5,-2
554,120,13,2026-01-09T13:10:00Z,False,8,Al Khaleej,4,0,False,75,0,0,0,3,0,0,0,0,0,0,0,0,0,2,11,9,0,0,0,21,2,40,267,1,5,-4
554,134,14,2026-01-13T17:30:00Z,True,7,Al Ittihad,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,50,4,40,263,3,5,-2
554,136,15,2026-01-17T13:35:00Z,False,4,Al Fayha,1,1,False,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,7,0,0,0,36,1,40,278,8,1,7
554,152,16,2026-01-21T17:30:00Z,True,9,Al Nassr,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,278,4,6,-2
554,155,17,2026-01-26T15:20:00Z,False,17,Al Hazem,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,433,0,4,-4
554,170,18,2026-01-30T17:30:00Z,False,16,NEOM S.C.,3,0,False,70,0,0,0,2,0,0,0,0,0,0,0,0,0,1,13,12,0,0,0,30,3,40,439,2,1,1
554,179,19,2026-02-03T15:40:00Z,True,15,Al Kholood,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,439,1,3,-2
554,182,20,2026-02-06T15:00:00Z,False,6,Al Ettifaq,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,439,2,3,-1
554,197,21,2026-02-12T15:45:00Z,True,12,Al Taawoun,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,444,6,1,5
554,206,22,2026-02-20T19:00:00Z,True,11,Al Shabab,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,444,1,1,0
554,89,23,2026-02-23T19:00:00Z,True,1,Al Ahli,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,444,0,1,-1
554,208,24,2026-02-26T19:00:00Z,False,3,Al Fateh,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,442,0,2,-2
554,224,25,2026-03-05T19:00:00Z,True,10,Al Riyadh,3,0,False,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,40,443,2,1,1
554,225,26,2026-03-12T19:00:00Z,False,18,Al Najmah,1,3,False,61,0,0,0,1,0,0,0,1,0,0,0,0,0,2,32,8,0,0,0,51,2,40,439,0,4,-4
554,234,27,2026-04-04T16:15:00Z,False,1,Al Ahli,3,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,433,1,6,-5
554,251,28,2026-04-09T16:00:00Z,True,14,Al Qadsiah,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,45,4,40,432,0,2,-2
554,260,29,2026-04-23T18:00:00Z,True,2,Al Okhdood,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,444,4,1,3
554,262,30,2026-04-28T18:00:00Z,False,5,Al Hilal,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,439,1,2,-1
554,278,31,2026-05-02T16:10:00Z,True,8,Al Khaleej,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,438,0,1,-1
554,282,32,2026-05-10T18:00:00Z,False,7,Al Ittihad,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,437,0,1,-1
554,296,33,2026-05-15T16:15:00Z,True,4,Al Fayha,3,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,437,0,0,0
554,303,34,2026-05-21T18:00:00Z,False,9,Al Nassr,4,1,False,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,31,2,40,437,0,0,0
