player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
641,62,7,2025-10-30T15:15:00Z,False,13,Damac,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
641,64,8,2025-11-07T14:35:00Z,True,12,Al Taawoun,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,1,0,1
641,75,9,2025-11-22T14:40:00Z,False,5,Al Hilal,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0
641,90,10,2025-12-26T13:05:00Z,True,1,Al Ahli,2,1,False,45,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,6,0,0,0,37,3,45,4,0,0,0
641,102,11,2025-12-29T14:35:00Z,False,8,Al Khaleej,0,1,False,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,1,45,7,1,0,1
641,111,12,2026-01-03T13:10:00Z,True,11,Al Shabab,2,0,False,73,0,0,1,0,0,0,0,0,0,0,3,0,0,0,22,4,1,0,1,85,5,45,9,1,0,1
641,125,13,2026-01-10T14:00:00Z,False,16,NEOM S.C.,0,1,False,68,0,0,1,0,0,0,0,1,0,0,0,0,0,2,12,10,0,0,0,49,3,45,13,3,0,3
641,128,14,2026-01-13T17:30:00Z,True,10,Al Riyadh,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,12,0,1,-1
641,135,15,2026-01-16T13:40:00Z,False,18,Al Najmah,1,1,False,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,40,1,45,13,1,2,-1
641,147,16,2026-01-20T17:30:00Z,True,15,Al Kholood,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,1,-1
641,154,17,2026-01-25T17:30:00Z,False,4,Al Fayha,2,0,False,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,47,2,45,9,0,2,-2
641,165,18,2026-01-29T15:00:00Z,True,7,Al Ittihad,2,2,False,77,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,19,0,0,0,40,6,45,14,1,0,1
641,172,19,2026-02-01T17:30:00Z,True,17,Al Hazem,1,1,False,85,0,0,0,1,0,0,0,0,0,0,0,0,0,5,43,8,0,0,0,62,6,45,22,8,3,5
641,187,20,2026-02-07T17:30:00Z,False,14,Al Qadsiah,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,20,3,45,49,28,4,24
641,190,21,2026-02-14T17:30:00Z,True,9,Al Nassr,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,0,0,2,20,9,1,0,0,76,4,45,73,23,5,18
641,200,22,2026-02-19T19:00:00Z,False,6,Al Ettifaq,4,3,False,90,0,0,0,4,0,0,0,1,0,0,0,0,0,3,30,9,0,0,0,17,3,45,95,19,4,15
641,83,23,2026-02-23T19:00:00Z,True,2,Al Okhdood,2,1,False,72,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23,7,0,0,0,74,2,45,232,144,17,127
641,208,24,2026-02-26T19:00:00Z,True,13,Damac,1,1,False,80,0,0,0,1,0,0,0,1,0,0,0,0,0,3,17,4,0,0,0,53,2,45,231,30,28,2
641,216,25,2026-03-06T19:00:00Z,False,12,Al Taawoun,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,157,1,70,-69
641,226,26,2026-03-14T19:00:00Z,True,5,Al Hilal,0,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,5,20,9,0,0,0,35,5,45,144,2,25,-23
641,240,27,2026-04-05T15:55:00Z,False,2,Al Okhdood,1,0,False,45,0,0,0,1,0,0,0,1,0,0,0,0,0,2,28,5,0,0,0,57,1,45,128,8,22,-14
641,253,29,2026-04-24T15:45:00Z,True,8,Al Khaleej,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,115,4,13,-9
641,268,30,2026-04-28T16:00:00Z,False,11,Al Shabab,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,112,6,14,-8
641,272,31,2026-05-02T15:50:00Z,True,16,NEOM S.C.,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,117,11,8,3
641,245,31,2026-05-06T18:00:00Z,False,1,Al Ahli,3,1,False,90,0,0,0,3,0,0,0,1,0,0,0,0,0,0,18,10,0,0,0,12,2,45,117,11,8,3
