player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,fmmp,winning_goals,won_tackle,accurate_pass,clearances_blocks_interceptions,shot_target,big_chance_created,big_chance_missed,performance_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
491,8,1,2025-08-30T18:00:00Z,True,18,Al Najmah,3,1,False,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,60,1,45,22788,0,0,0
491,10,2,2025-09-13T18:00:00Z,False,5,Al Hilal,2,2,False,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,61,1,45,21083,313,3212,-2899
491,23,3,2025-09-19T15:15:00Z,True,8,Al Khaleej,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19056,63,2226,-2163
491,33,4,2025-09-27T18:00:00Z,False,3,Al Fateh,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,6,0,0,0,77,8,44,16330,39,2843,-2804
491,44,5,2025-10-19T18:00:00Z,False,16,NEOM S.C.,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15689,137,923,-786
491,52,6,2025-10-25T14:40:00Z,True,2,Al Okhdood,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14718,62,1048,-986
491,54,7,2025-11-01T13:30:00Z,False,12,Al Taawoun,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14036,20,736,-716
491,68,8,2025-11-06T17:30:00Z,True,15,Al Kholood,4,0,False,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,57,1,43,13444,18,610,-592
491,73,9,2025-11-21T17:30:00Z,False,1,Al Ahli,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,13029,14,452,-438
491,96,10,2025-12-27T13:00:00Z,True,13,Damac,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12992,14,332,-318
491,106,11,2025-12-31T17:30:00Z,False,11,Al Shabab,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12734,6,277,-271
491,115,12,2026-01-04T17:30:00Z,True,10,Al Riyadh,4,0,False,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,69,1,42,12389,9,353,-344
491,122,13,2026-01-08T17:30:00Z,False,9,Al Nassr,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33,13,0,0,0,21,4,42,12060,5,333,-328
491,132,14,2026-01-14T14:45:00Z,True,4,Al Fayha,5,0,False,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51,11,0,0,0,84,8,41,12004,22,99,-77
491,137,15,2026-01-18T15:15:00Z,False,17,Al Hazem,1,5,False,33,0,0,0,1,0,0,0,1,0,0,0,0,0,1,19,3,0,0,0,52,0,41,11927,61,134,-73
491,150,16,2026-01-22T17:30:00Z,True,7,Al Ittihad,2,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,11,0,0,0,67,4,41,11788,23,163,-140
491,153,17,2026-01-25T15:20:00Z,False,18,Al Najmah,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80,11,0,0,0,85,5,41,11711,40,146,-106
491,169,18,2026-01-29T17:30:00Z,True,5,Al Hilal,2,2,False,90,0,0,0,2,0,0,0,1,0,0,0,0,0,0,25,9,0,0,0,16,1,41,11682,56,88,-32
491,175,19,2026-02-03T17:30:00Z,False,8,Al Khaleej,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,7,1,0,0,33,8,41,11665,72,95,-23
491,187,20,2026-02-07T17:30:00Z,True,3,Al Fateh,1,1,False,76,0,0,0,1,0,0,0,0,0,0,1,0,0,1,45,7,1,0,0,74,5,41,11671,100,105,-5
491,194,21,2026-02-12T17:30:00Z,True,16,NEOM S.C.,1,0,False,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,7,1,0,0,68,2,41,11852,122,88,34
491,205,22,2026-02-20T19:00:00Z,False,2,Al Okhdood,2,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11884,75,59,16
491,87,23,2026-02-23T19:00:00Z,True,6,Al Ettifaq,4,0,False,90,0,0,1,0,0,0,0,0,0,0,0,0,0,3,44,8,0,1,0,86,10,41,11788,43,144,-101
491,212,24,2026-02-28T19:00:00Z,True,12,Al Taawoun,1,1,False,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,54,1,41,11818,76,59,17
491,221,25,2026-03-07T19:00:00Z,False,15,Al Kholood,1,4,False,65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,45,6,0,0,0,44,3,41,11765,23,81,-58
491,230,26,2026-03-13T19:00:00Z,True,1,Al Ahli,3,2,False,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,29,0,41,11681,11,97,-86
491,235,27,2026-04-05T18:00:00Z,False,6,Al Ettifaq,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11313,3,290,-287
491,251,28,2026-04-09T16:00:00Z,False,13,Damac,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12015,243,128,115
491,259,28,2026-04-14T18:00:00Z,True,11,Al Shabab,2,2,False,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,62,2,41,12015,243,128,115
491,267,30,2026-04-29T16:00:00Z,False,10,Al Riyadh,0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,0,0,2,43,8,0,0,0,74,8,41,11337,29,106,-77
491,276,31,2026-05-03T18:00:00Z,True,9,Al Nassr,3,1,False,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,9,1,0,1,81,3,41,11289,26,74,-48
491,281,32,2026-05-09T18:00:00Z,False,4,Al Fayha,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,43,13,0,0,0,69,4,41,11370,107,42,65
491,294,33,2026-05-14T18:00:00Z,True,17,Al Hazem,2,0,False,90,0,0,1,0,0,0,0,0,0,0,2,0,0,0,62,11,0,0,0,86,10,41,11409,63,27,36
491,300,34,2026-05-21T18:00:00Z,False,7,Al Ittihad,1,5,False,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,10,1,0,1,71,4,41,11454,83,42,41
